miller_indices,h,k,l,stereo_x,stereo_y,GCN Density 4.75,GCN Density 4.833,GCN Density 4.917,GCN Density 5.0,GCN Density 5.083,GCN Density 5.167,GCN Density 5.417,GCN Density 5.5,GCN Density 5.583,GCN Density 5.667,GCN Density 5.75,GCN Density 5.833,GCN Density 5.917,GCN Density 6.0,GCN Density 6.167,GCN Density 6.25,GCN Density 6.333,GCN Density 6.417,GCN Density 6.5,GCN Density 6.583,GCN Density 6.667,GCN Density 6.75,GCN Density 6.833,GCN Density 6.917,GCN Density 7.0,GCN Density 7.083,GCN Density 7.167,GCN Density 7.25,GCN Density 7.333,GCN Density 7.417,GCN Density 7.5,GCN Density 7.583,GCN Density 7.667,GCN Density 7.75,GCN Density 7.833,GCN Density 7.917,GCN Density 8.0,GCN Density 8.083,GCN Density 8.167,GCN Density 8.25,GCN Density 8.333,GCN Density 8.417,GCN Density 8.5,GCN Density 8.583,GCN Density 8.667,GCN Density 8.75,GCN Density 8.833,GCN Density 8.917,GCN Density 9.0,GCN Density 9.083,GCN Density 9.167,GCN Density 9.25,GCN Density 9.333,GCN Density 9.417,GCN Density 9.5,GCN Density 9.583,GCN Density 9.667,GCN Density 9.75,surface_chirality
[8 4 0],0.8944271909999159,0.4472135954999579,0.0,0.23606797749978972,0.0,5.782411586589357e-19,0.0,-8.945390724453736e-17,0.0,0.3333333333333334,5.782411586589357e-19,0.0,0.0,0.0,0.0,0.0,5.782411586589357e-19,0.0,0.0,0.0,0.0,0.0,-9.00321484031963e-17,5.782411586589357e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.782411586589357e-19,0.3333333333333334,5.782411586589357e-19,0.0,0.0,0.0,-9.00321484031963e-17,0.0,0.0,0.0,0.0,5.782411586589357e-19,0.0,0.0,0.0,5.782411586589357e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.945390724453736e-17,0.3333333333333334,0.0,5.782411586589357e-19,0.0,5.782411586589357e-19,0.0,0.0,A
[8 5 0],0.847998304005088,0.52999894000318,0.0,0.2867962264113208,0.0,0.0,0.0,0.15384615384615385,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.15384615384615385,0.0,0.0,A
[8 6 0],0.8,0.6000000000000001,0.0,0.33333333333333337,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,A
[8 7 0],0.7525766947068778,0.658504607868518,0.0,0.3757351161049499,0.0,0.0,-1.708035422500241e-17,0.06666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,-1.708035422500241e-17,0.06666666666666668,0.26666666666666666,-1.708035422500241e-17,0.06666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,-1.708035422500241e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.708035422500241e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666668,0.0,-1.708035422500241e-17,0.0,0.3333333333333333,-1.708035422500241e-17,0.0,0.0,0.0,0.06666666666666668,-1.708035422500241e-17,0.0,A
[8 8 0],0.7071067811865475,0.7071067811865475,0.0,0.4142135623730951,0.0,0.0,0.0,-9.546575000053009e-17,0.0,0.0,0.0,0.0,4.8572257327350596e-18,0.0,0.0,-9.546575000053009e-17,0.5000000000000003,0.0,-9.546575000053009e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.546575000053009e-17,0.0,4.8572257327350596e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.546575000053009e-17,0.0,0.0,0.0,0.5000000000000002,0.0,0.0,0.0,4.8572257327350596e-18,-9.546575000053009e-17,0.0,0.0,A
[9 0 0],1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
[9 1 0],0.9938837346736188,0.11043152607484653,0.0,0.05538513813741663,0.0,0.0,0.0,0.09989812586845233,0.0,0.0,0.0,0.0,1.586032892321652e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09989812586845233,0.0,0.0,0.0,1.586032892321652e-17,0.5005093706577382,0.0,0.09989812586845234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09989812586845233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.586032892321652e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09989812586845233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
[9 2 0],0.9761870601839527,0.21693045781865616,0.0,0.10977222864644365,0.0,0.0,0.0,0.18154760032469278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18154760032469278,0.0,0.0,0.0,0.0,0.09226199837653606,0.0,0.18154760032469278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18154760032469278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18154760032469278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
[9 3 0],0.9486832980505138,0.31622776601683794,0.0,0.16227766016837936,0.0,0.0,0.0,0.25000000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3745618400120986e-16,0.0,0.25000000000000017,0.0,0.0,0.0,0.0,-1.3745618400120986e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25000000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25000000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
[9 4 0],0.9138115486202573,0.40613846605344767,0.0,0.2122144504490262,0.0,0.0,0.0,0.07742068718536865,0.0,0.23010575041950848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07742068718536865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23010575041950848,0.0,0.0,0.0,0.0,0.07742068718536865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07742068718536865,0.23010575041950848,0.0,0.0,0.0,0.0,0.0,0.0,A
[9 5 0],0.8741572761215377,0.48564293117863205,0.0,0.2591260281974001,0.0,7.906141158917967e-20,7.906141158917967e-20,0.07140087612215856,7.906141158917967e-20,0.21433187312973573,1.5812282317835934e-19,0.0,0.0,0.0,0.0,0.0,7.906141158917967e-20,0.07140087612215856,0.0,0.0,0.0,0.0,0.0,7.906141158917967e-20,7.906141158917967e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21433187312973573,0.07140087612215856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.906141158917967e-20,7.906141158917967e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07140087612215856,7.906141158917967e-20,0.0,0.0,1.5812282317835934e-19,0.21433187312973573,0.0,7.906141158917967e-20,0.0,0.07140087612215856,0.0,7.906141158917967e-20,A
[9 6 0],0.8320502943378436,0.5547001962252291,0.0,0.3027756377319947,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,A
[9 7 0],0.7893522173763263,0.6139406135149206,0.0,0.34310775014162576,0.0,0.0,0.0,0.125007937340856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125007937340856,0.06247221930700399,0.0,0.125007937340856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125007937340856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125007937340856,0.0,0.0,0.0,0.18748015664786,0.0,0.0,0.0,0.0,0.125007937340856,0.0,0.0,A
[9 8 0],0.7474093186836598,0.6643638388299198,0.0,0.38019932234903697,0.0,0.0,8.540177112501205e-18,0.05883559623808097,0.0,0.0,0.0,0.0,0.0,0.0,8.540177112501205e-18,0.05883559623808097,0.29407541316671654,8.540177112501205e-18,0.05883559623808097,0.0,0.0,0.0,0.0,0.0,0.0,8.540177112501205e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05883559623808097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.540177112501205e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05883559623808097,0.0,8.540177112501205e-18,0.0,0.35291100940479747,8.540177112501205e-18,0.0,0.0,0.0,0.05883559623808097,8.540177112501205e-18,0.0,A
[9 9 0],0.7071067811865475,0.7071067811865475,0.0,0.4142135623730951,0.0,0.0,0.0,-9.546575000053009e-17,0.0,0.0,0.0,0.0,4.8572257327350596e-18,0.0,0.0,-9.546575000053009e-17,0.5000000000000003,0.0,-9.546575000053009e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.546575000053009e-17,0.0,4.8572257327350596e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.546575000053009e-17,0.0,0.0,0.0,0.5000000000000002,0.0,0.0,0.0,4.8572257327350596e-18,-9.546575000053009e-17,0.0,0.0,A
[10  0  0],1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
[10  1  0],0.9950371902099892,0.09950371902099892,0.0,0.04987562112089027,0.0,0.0,0.0,0.0909090909090909,0.0,0.0,0.0,0.0,3.172065784643304e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0909090909090909,0.0,0.0,0.0,3.172065784643304e-17,0.5454545454545454,0.0,0.09090909090909093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.172065784643304e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
[10  2  0],0.9805806756909202,0.19611613513818404,0.0,0.09901951359278482,0.0,-9.206444323053412e-19,0.0,0.16666666666666666,0.0,0.0,0.0,-9.206444323053412e-19,0.0,0.0,-9.206444323053412e-19,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,-9.206444323053412e-19,0.0,0.0,-1.8412888646106824e-18,0.16666666666666666,-9.206444323053412e-19,0.16666666666666666,-9.206444323053412e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.206444323053412e-19,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.206444323053412e-19,0.0,0.0,-9.206444323053412e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,-9.206444323053412e-19,0.0,0.0,0.0,0.0,0.0,A
[10  3  0],0.9578262852211514,0.2873478855663454,0.0,0.1467688363035167,0.0,0.0,0.0,0.23073245118977984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07707019524088063,0.0,0.1536622559488992,0.0,0.0,0.0,0.0,0.07707019524088063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23073245118977984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23073245118977984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
[10  4  0],0.9284766908852593,0.3713906763541037,0.0,0.192582403567252,0.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,A
[10  5  0],0.8944271909999159,0.4472135954999579,0.0,0.23606797749978972,0.0,5.782411586589357e-19,0.0,-8.945390724453736e-17,0.0,0.3333333333333334,5.782411586589357e-19,0.0,0.0,0.0,0.0,0.0,5.782411586589357e-19,0.0,0.0,0.0,0.0,0.0,-9.00321484031963e-17,5.782411586589357e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.782411586589357e-19,0.3333333333333334,5.782411586589357e-19,0.0,0.0,0.0,-9.00321484031963e-17,0.0,0.0,0.0,0.0,5.782411586589357e-19,0.0,0.0,0.0,5.782411586589357e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.945390724453736e-17,0.3333333333333334,0.0,5.782411586589357e-19,0.0,5.782411586589357e-19,0.0,0.0,A
[10  6  0],0.8574929257125441,0.5144957554275265,0.0,0.2769839649484335,0.0,0.0,0.0,0.12500000000000017,0.0,0.12499999999999972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12500000000000017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12499999999999972,0.12500000000000017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12500000000000017,0.0,0.0,0.0,0.0,0.12499999999999972,0.0,0.0,0.0,0.12500000000000017,0.0,0.0,A
[10  7  0],0.8192319205190406,0.5734623443633284,0.0,0.31522223081910045,0.0,-6.530723674265627e-18,-6.530723674265627e-18,0.17648751899536252,-6.530723674265627e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.05878120251159368,0.0,0.11770631648376884,0.058781202511593696,0.0,0.0,0.0,0.0,0.0,0.0,-1.3061447348531253e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17648751899536252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3061447348531253e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17648751899536252,0.0,0.0,-1.3061447348531253e-17,0.058781202511593696,0.0,0.0,0.0,-6.530723674265627e-18,0.17648751899536252,-6.530723674265627e-18,-6.530723674265627e-18,A
[10  8  0],0.7808688094430304,0.6246950475544243,0.0,0.3507810593582122,0.0,0.0,-3.416070845000482e-17,0.11111111111111116,0.0,0.0,0.0,0.0,0.0,0.0,-3.416070845000482e-17,0.11111111111111116,0.11111111111111108,-3.416070845000482e-17,0.11111111111111116,0.0,0.0,0.0,0.0,0.0,0.0,-3.416070845000482e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11111111111111116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.416070845000482e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11111111111111116,0.0,-3.416070845000482e-17,0.0,0.22222222222222224,-3.416070845000482e-17,0.0,0.0,0.0,0.11111111111111116,-3.416070845000482e-17,0.0,A
[10  9  0],0.7432941462471664,0.6689647316224497,0.0,0.38373600523041224,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.3157894736842105,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.3684210526315789,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,A
[10 10  0],0.7071067811865475,0.7071067811865475,0.0,0.4142135623730951,0.0,0.0,0.0,-9.546575000053009e-17,0.0,0.0,0.0,0.0,4.8572257327350596e-18,0.0,0.0,-9.546575000053009e-17,0.5000000000000003,0.0,-9.546575000053009e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.546575000053009e-17,0.0,4.8572257327350596e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.546575000053009e-17,0.0,0.0,0.0,0.5000000000000002,0.0,0.0,0.0,4.8572257327350596e-18,-9.546575000053009e-17,0.0,0.0,A
[11  0  0],1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
[11  1  0],0.9958932064677039,0.09053574604251853,0.0,0.04536101718726077,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.5833333333333334,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
[11  2  0],0.9838699100999074,0.17888543819998318,0.0,0.09016994374947425,0.0,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.23076923076923078,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
[11  3  0],0.9647638212377323,0.2631174057921088,0.0,0.13391808366379326,0.0,0.0,0.0,0.21428571428571427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21428571428571427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21428571428571427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
[11  4  0],0.9397934234884371,0.3417430630867044,0.0,0.17617497767990628,0.0,0.0,0.0,0.20005801240409657,0.0,0.06658931679453786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20005801240409657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06658931679453786,0.0,0.0,0.0,0.0,0.20005801240409657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20005801240409657,0.06658931679453786,0.0,0.0,0.0,0.0,0.0,0.0,A
[11  5  0],0.9103664774626048,0.413802944301184,0.0,0.2166091947189144,0.0,0.0,0.0,0.0631567957006997,0.0,0.2491242723990671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0631567957006997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2491242723990671,0.0,0.0,0.0,0.0,0.0631567957006997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0631567957006997,0.2491242723990671,0.0,0.0,0.0,0.0,0.0,0.0,A
[11  6  0],0.8778955729143844,0.4788521306805733,0.0,0.25499401435694463,0.0,0.0,0.0,0.058823529411764705,0.0,0.23529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23529411764705882,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.23529411764705882,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,A
[11  7  0],0.8436614877321074,0.5368754921931592,0.0,0.29120068720075676,0.0,-1.3949140920438826e-18,-1.3949140920438826e-18,0.16666666666666666,0.0,0.05555555555555555,-1.3949140920438826e-18,0.0,0.0,0.0,0.0,0.0,-1.3949140920438826e-18,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,-1.3949140920438826e-18,-1.3949140920438826e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3949140920438826e-18,-1.3949140920438826e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,-1.3949140920438826e-18,0.0,0.0,-1.3949140920438826e-18,0.05555555555555555,-1.3949140920438826e-18,0.0,0.0,0.16666666666666666,0.0,-1.3949140920438826e-18,A
[11  8  0],0.8087360843031886,0.5881716976750462,0.0,0.3251838135919304,0.0,-1.3061447348531253e-17,-1.3061447348531253e-17,0.15789473684210528,-1.3061447348531253e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.0,0.05263157894736842,0.10526315789473686,0.0,0.0,0.0,0.0,0.0,0.0,-2.6122894697062506e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15789473684210528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6122894697062506e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15789473684210528,0.0,0.0,-2.6122894697062506e-17,0.10526315789473686,0.0,0.0,0.0,-1.3061447348531253e-17,0.15789473684210528,-1.3061447348531253e-17,-1.3061447348531253e-17,A
[11  9  0],0.773957299203321,0.6332377902572627,0.0,0.35696337817243284,0.0,0.0,0.0,0.10000859993638644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10000859993638644,0.14996990022264742,0.0,0.10000859993638644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10000859993638644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10000859993638644,0.0,0.0,0.0,0.2499785001590339,0.0,0.0,0.0,0.0,0.10000859993638644,0.0,0.0,A
[11 10  0],0.7399400733959437,0.6726727939963124,0.0,0.38660687473185057,0.0,0.0,0.0,0.04761904761904752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04761904761904752,0.33333333333333365,0.0,0.04761904761904752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04761904761904752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04761904761904752,0.0,0.0,0.0,0.38095238095238115,0.0,0.0,0.0,0.0,0.04761904761904752,0.0,0.0,A
[11 11  0],0.7071067811865476,0.7071067811865476,0.0,0.4142135623730951,0.0,0.0,0.0,-9.546575000053009e-17,0.0,0.0,0.0,0.0,4.8572257327350596e-18,0.0,0.0,-9.546575000053009e-17,0.5000000000000003,0.0,-9.546575000053009e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.546575000053009e-17,0.0,4.8572257327350596e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.546575000053009e-17,0.0,0.0,0.0,0.5000000000000002,0.0,0.0,0.0,4.8572257327350596e-18,-9.546575000053009e-17,0.0,0.0,A
[12  0  0],1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
[12  1  0],0.9965457582448797,0.08304547985373997,0.0,0.041594578792295486,0.0,0.0,0.0,0.07692307692307691,0.0,0.0,0.0,0.0,1.586032892321652e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307691,0.0,0.0,0.0,1.586032892321652e-17,0.6153846153846153,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.586032892321652e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
